ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
ALL,2.58,2.59,4683.0,50646.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
AUT,3.53,3.54,10748.0,15178.0
ARW,0.013999999999999999,0.016,357142.0,1160000.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
ADU,0.735,0.74,168422.0,238423.0
AFI,4.14,4.14,11933.0,5075.0
AFI,4.14,4.14,11933.0,5075.0
AFI,4.14,4.14,11933.0,5075.0
AFI,4.14,4.14,11933.0,5075.0
AFI,4.14,4.14,11933.0,5075.0
AEU,0.92,0.925,4522.0,15000.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
ALZ,2.74,2.75,13933.0,16176.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
APN,0.745,0.745,9478.0,339.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AWE,1.42,1.425,14330.0,50733.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
AGO,3.09,3.1,138715.0,140156.0
ADX,0.076999998,0.079000001,169870.0,148720.0
ADX,0.076999998,0.079000001,169870.0,148720.0
ARP,7.8,7.83,3466.0,179.0
ARP,7.8,7.83,3466.0,179.0
ARP,7.8,7.83,3466.0,179.0
ARP,7.8,7.83,3466.0,179.0
ARP,7.8,7.83,3466.0,179.0
ARP,7.8,7.83,3466.0,179.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AUN,1.185,1.19,17772.0,97587.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AMP,4.38,4.39,123612.0,447840.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
AGS,0.235,0.235,30679.0,7036.0
