Wed Jan 05 10:19:12 GMT+10:00 2011,VBA,B,0.425,1628993.0
Wed Jan 05 10:19:12 GMT+10:00 2011,VBA,B,0.425,1629631.0
Wed Jan 05 10:19:21 GMT+10:00 2011,VBA,A,0.43,697143.0
Wed Jan 05 10:19:21 GMT+10:00 2011,VBA,B,0.425,1629444.0
Wed Jan 05 10:19:21 GMT+10:00 2011,VBA,A,0.43,696927.0
Wed Jan 05 10:19:22 GMT+10:00 2011,VBA,A,0.43,696916.0
Wed Jan 05 10:19:35 GMT+10:00 2011,VBA,B,0.425,1609444.0
Wed Jan 05 10:19:35 GMT+10:00 2011,VBA,B,0.425,1608993.0
Wed Jan 05 10:19:35 GMT+10:00 2011,VBA,B,0.425,1609499.0
Wed Jan 05 10:20:10 GMT+10:00 2011,VBA,A,0.43,696883.0
Wed Jan 05 10:20:10 GMT+10:00 2011,VBA,B,0.425,1609976.0
Wed Jan 05 10:20:10 GMT+10:00 2011,VBA,B,0.425,1609470.0
Wed Jan 05 10:20:10 GMT+10:00 2011,VBA,B,0.425,1610108.0
Wed Jan 05 10:20:38 GMT+10:00 2011,VBA,B,0.425,1609932.0
Wed Jan 05 10:20:38 GMT+10:00 2011,VBA,A,0.43,696605.0
Wed Jan 05 10:20:45 GMT+10:00 2011,VBA,B,0.425,1637932.0
Wed Jan 05 10:20:45 GMT+10:00 2011,VBA,A,0.43,696588.0
Wed Jan 05 10:20:45 GMT+10:00 2011,VBA,B,0.425,1637470.0
Wed Jan 05 10:20:45 GMT+10:00 2011,VBA,B,0.425,1637954.0
Wed Jan 05 10:20:57 GMT+10:00 2011,VBA,B,0.425,1637470.0
Wed Jan 05 10:20:57 GMT+10:00 2011,VBA,B,0.425,1637998.0
Wed Jan 05 10:22:17 GMT+10:00 2011,VBA,A,0.43,696529.0
Wed Jan 05 10:22:18 GMT+10:00 2011,VBA,B,0.425,1637932.0
Wed Jan 05 10:22:18 GMT+10:00 2011,VBA,A,0.43,696165.0
Wed Jan 05 10:22:18 GMT+10:00 2011,VBA,B,0.425,1637470.0
Wed Jan 05 10:22:18 GMT+10:00 2011,VBA,B,0.425,1637943.0
Wed Jan 05 10:23:24 GMT+10:00 2011,VBA,A,0.43,696108.0
Wed Jan 05 10:23:24 GMT+10:00 2011,VBA,B,0.425,1637466.0
Wed Jan 05 10:23:24 GMT+10:00 2011,VBA,A,0.43,696083.0
Wed Jan 05 10:23:25 GMT+10:00 2011,VBA,A,0.43,695836.0
Wed Jan 05 10:23:27 GMT+10:00 2011,VBA,B,0.425,1636993.0
Wed Jan 05 10:23:27 GMT+10:00 2011,VBA,B,0.425,1637477.0
Wed Jan 05 10:23:38 GMT+10:00 2011,VBA,B,0.425,1636993.0
Wed Jan 05 10:23:38 GMT+10:00 2011,VBA,B,0.425,1637521.0
Wed Jan 05 10:24:37 GMT+10:00 2011,VBA,A,0.43,690836.0
Wed Jan 05 10:24:37 GMT+10:00 2011,VBA,B,0.425,1637466.0
Wed Jan 05 10:24:37 GMT+10:00 2011,VBA,A,0.43,690568.0
Wed Jan 05 10:24:37 GMT+10:00 2011,VBA,A,0.43,685234.0
Wed Jan 05 10:24:38 GMT+10:00 2011,VBA,A,0.43,684926.0
Wed Jan 05 10:24:38 GMT+10:00 2011,VBA,B,0.425,1636993.0
Wed Jan 05 10:24:38 GMT+10:00 2011,VBA,B,0.425,1637477.0
Wed Jan 05 10:25:18 GMT+10:00 2011,VBA,A,0.43,684829.0
Wed Jan 05 10:25:18 GMT+10:00 2011,VBA,B,0.425,1637959.0
Wed Jan 05 10:25:19 GMT+10:00 2011,VBA,B,0.425,1637475.0
Wed Jan 05 10:25:19 GMT+10:00 2011,VBA,B,0.425,1638113.0
Wed Jan 05 10:26:32 GMT+10:00 2011,VBA,B,0.425,1637959.0
Wed Jan 05 10:26:32 GMT+10:00 2011,VBA,A,0.43,684399.0
Wed Jan 05 10:27:27 GMT+10:00 2011,VBA,A,0.43,684310.0
Wed Jan 05 10:27:27 GMT+10:00 2011,VBA,A,0.43,684106.0
Wed Jan 05 10:27:50 GMT+10:00 2011,VBA,B,0.425,1637475.0
Wed Jan 05 10:27:50 GMT+10:00 2011,VBA,B,0.425,1638047.0
Wed Jan 05 10:28:26 GMT+10:00 2011,VBA,B,0.425,1637565.0
Wed Jan 05 10:28:26 GMT+10:00 2011,VBA,A,0.43,684054.0
Wed Jan 05 10:28:28 GMT+10:00 2011,VBA,B,0.425,1637466.0
Wed Jan 05 10:28:28 GMT+10:00 2011,VBA,A,0.43,683835.0
Wed Jan 05 10:30:17 GMT+10:00 2011,VBA,B,0.425,1692360.0
Wed Jan 05 10:30:18 GMT+10:00 2011,VBA,B,0.425,1692338.0
Wed Jan 05 10:30:18 GMT+10:00 2011,VBA,A,0.43,683422.0
Wed Jan 05 10:30:22 GMT+10:00 2011,VBA,A,0.43,683307.0
Wed Jan 05 10:30:22 GMT+10:00 2011,VBA,B,0.425,1692826.0
Wed Jan 05 10:30:22 GMT+10:00 2011,VBA,B,0.425,1692375.0
Wed Jan 05 10:30:22 GMT+10:00 2011,VBA,B,0.425,1692848.0
Wed Jan 05 10:31:17 GMT+10:00 2011,VBA,B,0.425,1637954.0
Wed Jan 05 10:31:17 GMT+10:00 2011,VBA,B,0.425,1690660.0
Wed Jan 05 10:31:17 GMT+10:00 2011,VBA,B,0.425,1690638.0
Wed Jan 05 10:31:17 GMT+10:00 2011,VBA,A,0.43,683089.0
Wed Jan 05 10:32:16 GMT+10:00 2011,VBA,B,0.425,1637932.0
Wed Jan 05 10:32:16 GMT+10:00 2011,VBA,B,0.425,1689495.0
Wed Jan 05 10:32:16 GMT+10:00 2011,VBA,B,0.425,1689473.0
Wed Jan 05 10:32:16 GMT+10:00 2011,VBA,A,0.43,682876.0
Wed Jan 05 10:32:16 GMT+10:00 2011,VBA,B,0.425,1689044.0
Wed Jan 05 10:32:16 GMT+10:00 2011,VBA,B,0.425,1689484.0
Wed Jan 05 10:32:19 GMT+10:00 2011,VBA,A,0.43,682740.0
Wed Jan 05 10:33:15 GMT+10:00 2011,VBA,B,0.425,1637921.0
Wed Jan 05 10:33:15 GMT+10:00 2011,VBA,B,0.425,1688451.0
Wed Jan 05 10:33:15 GMT+10:00 2011,VBA,B,0.425,1688429.0
Wed Jan 05 10:33:16 GMT+10:00 2011,VBA,A,0.43,682524.0
Wed Jan 05 10:33:16 GMT+10:00 2011,VBA,B,0.425,1688011.0
Wed Jan 05 10:33:16 GMT+10:00 2011,VBA,B,0.425,1688440.0
Wed Jan 05 10:33:19 GMT+10:00 2011,VBA,B,0.425,1687952.0
